feedback_id,source,timestamp,text,organization,loc,urgency
EM000489,Email,2025-04-22 05:03:00,"Concern regarding The water tanker normally comes to our area in {place}, but it has not arrived for the last two scheduled visits. Dear Sir/Madam, I wanted to bring a problem to your notice regarding a public service issue in Ludhiana. The water tanker normally comes to our area in the eastern part of the locality, but it has not arrived for the last two scheduled visits. Please let us know when the next supply will be provided. I am mainly looking for a clear update and a practical solution. Location: Ludhiana, Punjab. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Ludhiana, Punjab",
EM000490,Email,2025-06-07 07:38:00,"Follow-up: The water tanker normally comes to our area in {place}, but it has not arrived for the last two scheduled visits. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Aizawl. The water tanker normally comes to our area in the eastern part of the locality, but it has not arrived for the last two scheduled visits. Please let us know when the next supply will be provided. Location: Aizawl, Mizoram. I hope the department can look into this soon. Regards, A concerned citizen",,"Aizawl, Mizoram",
EM000491,Email,2025-05-13 22:56:00,"The water supplied to our locality in {place} has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Itanagar. The water supplied to our locality in the eastern part of the locality has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Please arrange an inspection and let residents know if there is any issue with the supply. I had also mentioned this to the local office, but I have not received a clear update. Location: Itanagar, Arunachal Pradesh. Thank you for taking the time to read this. Regards, A concerned citizen",,"Itanagar, Arunachal Pradesh",
EM000492,Email,2025-03-08 02:40:00,"The water tanker normally comes to our area in {place}, but it has not arrived for the last two scheduled visits. Dear Sir/Madam, I wanted to bring a problem to your notice regarding a public service issue in Shimla. The water tanker normally comes to our area in the nearby housing area, but it has not arrived for the last two scheduled visits. Please let us know when the next supply will be provided. Location: Shimla, Himachal Pradesh. I would appreciate an update when possible. Regards, A concerned citizen",,"Shimla, Himachal Pradesh",
EM000493,Email,2025-04-07 10:07:00,"Our street in {place} has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Dear Sir/Madam, I am contacting your department because I have been facing a problem regarding a public service issue in Puducherry. Our street in the nearby housing area has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Please check the local pipeline and supply schedule. I am mainly looking for a clear update and a practical solution. Location: Puducherry, Puducherry. Thank you for taking the time to read this. Regards, A concerned citizen",,"Puducherry, Puducherry",
EM000494,Email,2025-04-15 20:09:00,"Several houses around {place} have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. Dear Sir/Madam, I wanted to bring a problem to your notice regarding a public service issue in Itanagar. Several houses around our residential street have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. I request that the supply issue be checked and resolved. Location: Itanagar, Arunachal Pradesh. Please let me know if any additional details are required. Regards, A concerned citizen",,"Itanagar, Arunachal Pradesh",
EM000495,Email,2025-01-06 19:48:00,"Request for assistance - Our street in {place} has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Hyderabad. Our street in our residential street has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Please check the local pipeline and supply schedule. Location: Hyderabad, Telangana. I would appreciate an update when possible. Regards, A concerned citizen",,"Hyderabad, Telangana",
EM000496,Email,2025-06-23 17:56:00,"Concern regarding Several houses around {place} have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Chandigarh. Several houses around our neighbourhood have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. I request that the supply issue be checked and resolved. I had also mentioned this to the local office, but I have not received a clear update. Location: Chandigarh, Chandigarh. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Chandigarh, Chandigarh",
EM000497,Email,2025-07-19 01:58:00,"There is a water pipeline leak near {place}. Water has been flowing onto the road since yesterday and the surrounding area has become muddy. Dear Sir/Madam, I wanted to bring a problem to your notice regarding a public service issue in Jaipur. There is a water pipeline leak near the eastern part of the locality. Water has been flowing onto the road since yesterday and the surrounding area has become muddy. Could the leak be repaired at the earliest? Location: Jaipur, Rajasthan. Please let me know if any additional details are required. Regards, A concerned citizen",,"Jaipur, Rajasthan",
EM000498,Email,2025-11-04 06:23:00,"Concern regarding The water tanker normally comes to our area in {place}, but it has not arrived for the last two scheduled visits. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Patna. The water tanker normally comes to our area in the eastern part of the locality, but it has not arrived for the last two scheduled visits. Please let us know when the next supply will be provided. I had also mentioned this to the local office, but I have not received a clear update. Location: Patna, Bihar. I hope the department can look into this soon. Regards, A concerned citizen",,"Patna, Bihar",
EM000499,Email,2025-10-19 19:27:00,"The water supplied to our locality in {place} has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Dear Sir/Madam, I am not sure which department handles this, so I am writing here for assistance regarding a public service issue in Srinagar. The water supplied to our locality in the eastern part of the locality has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Please arrange an inspection and let residents know if there is any issue with the supply. Location: Srinagar, Jammu and Kashmir. I hope the department can look into this soon. Regards, A concerned citizen",,"Srinagar, Jammu and Kashmir",
EM000500,Email,2025-03-24 06:34:00,"Our street in {place} has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Dear Sir/Madam, I am not sure which department handles this, so I am writing here for assistance regarding a public service issue in Kohima. Our street in our residential street has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Please check the local pipeline and supply schedule. I am mainly looking for a clear update and a practical solution. Location: Kohima, Nagaland. I would appreciate an update when possible. Regards, A concerned citizen",,"Kohima, Nagaland",
EM000501,Email,2025-07-10 16:20:00,"The water supplied to our locality in {place} has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Dear Sir/Madam, I am a resident of the area and would like to raise a concern regarding a public service issue in Hyderabad. The water supplied to our locality in our residential street has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Please arrange an inspection and let residents know if there is any issue with the supply. Location: Hyderabad, Telangana. I hope the department can look into this soon. Regards, A concerned citizen",,"Hyderabad, Telangana",
EM000502,Email,2025-12-11 05:14:00,"The water supplied to our locality in {place} has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Dear Sir/Madam, I am contacting your department because I have been facing a problem regarding a public service issue in Dehradun. The water supplied to our locality in the eastern part of the locality has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Please arrange an inspection and let residents know if there is any issue with the supply. I am mainly looking for a clear update and a practical solution. Location: Dehradun, Uttarakhand. Thank you for taking the time to read this. Regards, A concerned citizen",,"Dehradun, Uttarakhand",
EM000503,Email,2025-05-04 10:34:00,"Concern regarding The water tanker normally comes to our area in {place}, but it has not arrived for the last two scheduled visits. Dear Sir/Madam, I am a resident of the area and would like to raise a concern regarding a public service issue in New Delhi. The water tanker normally comes to our area in our neighbourhood, but it has not arrived for the last two scheduled visits. Please let us know when the next supply will be provided. Location: New Delhi, Delhi. Kindly let me know what action can be taken. Regards, A concerned citizen",,"New Delhi, Delhi",
EM000504,Email,2025-03-31 18:28:00,"The water supplied to our locality in {place} has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Guwahati. The water supplied to our locality in the eastern part of the locality has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Please arrange an inspection and let residents know if there is any issue with the supply. I understand that some delays are unavoidable, but the current situation is becoming difficult. Location: Guwahati, Assam. I hope the department can look into this soon. Regards, A concerned citizen",,"Guwahati, Assam",
EM000505,Email,2025-09-12 08:45:00,"There is a water pipeline leak near {place}. Water has been flowing onto the road since yesterday and the surrounding area has become muddy. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Raipur. There is a water pipeline leak near the nearby housing area. Water has been flowing onto the road since yesterday and the surrounding area has become muddy. Could the leak be repaired at the earliest? I am mainly looking for a clear update and a practical solution. Location: Raipur, Chhattisgarh. Please let me know if any additional details are required. Regards, A concerned citizen",,"Raipur, Chhattisgarh",
EM000506,Email,2025-04-06 20:23:00,"Request for assistance - There is a water pipeline leak near {place}. Water has been flowing onto the road since yesterday and the surrounding area has become muddy. Dear Sir/Madam, I am a resident of the area and would like to raise a concern regarding a public service issue in Ludhiana. There is a water pipeline leak near our residential street. Water has been flowing onto the road since yesterday and the surrounding area has become muddy. Could the leak be repaired at the earliest? I had also mentioned this to the local office, but I have not received a clear update. Location: Ludhiana, Punjab. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Ludhiana, Punjab",
EM000507,Email,2025-07-11 18:31:00,"Our street in {place} has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Imphal. Our street in the market-side streets has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Please check the local pipeline and supply schedule. Location: Imphal, Manipur. Please let me know if any additional details are required. Regards, A concerned citizen",,"Imphal, Manipur",
EM000508,Email,2025-07-22 01:52:00,"Request for assistance - Our street in {place} has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Guwahati. Our street in the market-side streets has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Please check the local pipeline and supply schedule. I understand that some delays are unavoidable, but the current situation is becoming difficult. Location: Guwahati, Assam. Thank you for taking the time to read this. Regards, A concerned citizen",,"Guwahati, Assam",
EM000509,Email,2025-06-15 07:06:00,"Our street in {place} has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Patna. Our street in the market-side streets has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Please check the local pipeline and supply schedule. Location: Patna, Bihar. Thank you for taking the time to read this. Regards, A concerned citizen",,"Patna, Bihar",
EM000510,Email,2025-02-20 11:21:00,"The water tanker normally comes to our area in {place}, but it has not arrived for the last two scheduled visits. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Chandigarh. The water tanker normally comes to our area in our neighbourhood, but it has not arrived for the last two scheduled visits. Please let us know when the next supply will be provided. I understand that some delays are unavoidable, but the current situation is becoming difficult. Location: Chandigarh, Chandigarh. Please let me know if any additional details are required. Regards, A concerned citizen",,"Chandigarh, Chandigarh",
EM000511,Email,2025-12-10 01:16:00,"The water supplied to our locality in {place} has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Lucknow. The water supplied to our locality in the market-side streets has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Please arrange an inspection and let residents know if there is any issue with the supply. Location: Lucknow, Uttar Pradesh. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Lucknow, Uttar Pradesh",
EM000512,Email,2026-01-01 03:21:00,"Our street in {place} has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Dear Sir/Madam, I am a resident of the area and would like to raise a concern regarding a public service issue in Itanagar. Our street in the nearby housing area has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Please check the local pipeline and supply schedule. Location: Itanagar, Arunachal Pradesh. I hope the department can look into this soon. Regards, A concerned citizen",,"Itanagar, Arunachal Pradesh",
EM000513,Email,2025-06-03 18:10:00,"Follow-up: There is a water pipeline leak near {place}. Water has been flowing onto the road since yesterday and the surrounding area has become muddy. Dear Sir/Madam, I am not sure which department handles this, so I am writing here for assistance regarding a public service issue in Hyderabad. There is a water pipeline leak near the market-side streets. Water has been flowing onto the road since yesterday and the surrounding area has become muddy. Could the leak be repaired at the earliest? Location: Hyderabad, Telangana. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Hyderabad, Telangana",
EM000514,Email,2025-06-22 00:32:00,"The water supplied to our locality in {place} has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Dear Sir/Madam, I am contacting your department because I have been facing a problem regarding a public service issue in Srinagar. The water supplied to our locality in our residential street has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Please arrange an inspection and let residents know if there is any issue with the supply. I had also mentioned this to the local office, but I have not received a clear update. Location: Srinagar, Jammu and Kashmir. I would appreciate an update when possible. Regards, A concerned citizen",,"Srinagar, Jammu and Kashmir",
EM000515,Email,2025-12-03 03:50:00,"Follow-up: Our street in {place} has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Dear Sir/Madam, I wanted to bring a problem to your notice regarding a public service issue in Kochi. Our street in our neighbourhood has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Please check the local pipeline and supply schedule. Location: Kochi, Kerala. I hope the department can look into this soon. Regards, A concerned citizen",,"Kochi, Kerala",
EM000516,Email,2025-10-05 06:34:00,"The water tanker normally comes to our area in {place}, but it has not arrived for the last two scheduled visits. Dear Sir/Madam, I am writing to report an issue regarding a public service issue in Kochi. The water tanker normally comes to our area in our neighbourhood, but it has not arrived for the last two scheduled visits. Please let us know when the next supply will be provided. Location: Kochi, Kerala. Thank you for taking the time to read this. Regards, A concerned citizen",,"Kochi, Kerala",
EM000517,Email,2025-06-16 02:50:00,"Several houses around {place} have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Itanagar. Several houses around our residential street have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. I request that the supply issue be checked and resolved. Location: Itanagar, Arunachal Pradesh. Please let me know if any additional details are required. Regards, A concerned citizen",,"Itanagar, Arunachal Pradesh",
EM000518,Email,2025-07-03 22:30:00,"The water supplied to our locality in {place} has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Dear Sir/Madam, I am a resident of the area and would like to raise a concern regarding a public service issue in Shimla. The water supplied to our locality in the market-side streets has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Please arrange an inspection and let residents know if there is any issue with the supply. I understand that some delays are unavoidable, but the current situation is becoming difficult. Location: Shimla, Himachal Pradesh. Thank you for taking the time to read this. Regards, A concerned citizen",,"Shimla, Himachal Pradesh",
EM000519,Email,2025-11-16 15:51:00,"Several houses around {place} have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Leh. Several houses around the eastern part of the locality have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. I request that the supply issue be checked and resolved. I understand that some delays are unavoidable, but the current situation is becoming difficult. Location: Leh, Ladakh. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Leh, Ladakh",
EM000520,Email,2025-02-04 00:33:00,"Several houses around {place} have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. Dear Sir/Madam, I am contacting your department because I have been facing a problem regarding a public service issue in Agartala. Several houses around the nearby housing area have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. I request that the supply issue be checked and resolved. Location: Agartala, Tripura. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Agartala, Tripura",
EM000521,Email,2025-08-21 00:53:00,"The water supplied to our locality in {place} has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Pune. The water supplied to our locality in our residential street has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Please arrange an inspection and let residents know if there is any issue with the supply. Location: Pune, Maharashtra. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Pune, Maharashtra",
EM000522,Email,2025-02-01 11:57:00,"The water tanker normally comes to our area in {place}, but it has not arrived for the last two scheduled visits. Dear Sir/Madam, I wanted to bring a problem to your notice regarding a public service issue in Chandigarh. The water tanker normally comes to our area in the market-side streets, but it has not arrived for the last two scheduled visits. Please let us know when the next supply will be provided. I am attaching no personal documents; I only want the service issue to be addressed. Location: Chandigarh, Chandigarh. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Chandigarh, Chandigarh",
EM000523,Email,2025-07-07 23:47:00,"Follow-up: There is a water pipeline leak near {place}. Water has been flowing onto the road since yesterday and the surrounding area has become muddy. Dear Sir/Madam, I am not sure which department handles this, so I am writing here for assistance regarding a public service issue in Coimbatore. There is a water pipeline leak near the eastern part of the locality. Water has been flowing onto the road since yesterday and the surrounding area has become muddy. Could the leak be repaired at the earliest? I had also mentioned this to the local office, but I have not received a clear update. Location: Coimbatore, Tamil Nadu. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Coimbatore, Tamil Nadu",
EM000524,Email,2025-07-06 00:53:00,"The water supplied to our locality in {place} has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Gangtok. The water supplied to our locality in our residential street has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Please arrange an inspection and let residents know if there is any issue with the supply. Location: Gangtok, Sikkim. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Gangtok, Sikkim",
EM000525,Email,2025-06-01 06:35:00,"Our street in {place} has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Dear Sir/Madam, I am contacting your department because I have been facing a problem regarding a public service issue in Pune. Our street in the eastern part of the locality has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Please check the local pipeline and supply schedule. This is not the first time we have faced this problem. Location: Pune, Maharashtra. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Pune, Maharashtra",
EM000526,Email,2025-06-24 22:38:00,"The water tanker normally comes to our area in {place}, but it has not arrived for the last two scheduled visits. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Kochi. The water tanker normally comes to our area in our neighbourhood, but it has not arrived for the last two scheduled visits. Please let us know when the next supply will be provided. Location: Kochi, Kerala. I hope the department can look into this soon. Regards, A concerned citizen",,"Kochi, Kerala",
EM000527,Email,2025-11-15 01:37:00,"Several houses around {place} have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. Dear Sir/Madam, I wanted to bring a problem to your notice regarding a public service issue in Srinagar. Several houses around our residential street have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. I request that the supply issue be checked and resolved. I understand that some delays are unavoidable, but the current situation is becoming difficult. Location: Srinagar, Jammu and Kashmir. I would appreciate an update when possible. Regards, A concerned citizen",,"Srinagar, Jammu and Kashmir",
EM000528,Email,2025-08-28 14:57:00,"The water tanker normally comes to our area in {place}, but it has not arrived for the last two scheduled visits. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Coimbatore. The water tanker normally comes to our area in the nearby housing area, but it has not arrived for the last two scheduled visits. Please let us know when the next supply will be provided. Location: Coimbatore, Tamil Nadu. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Coimbatore, Tamil Nadu",
EM000529,Email,2025-12-21 01:08:00,"The water tanker normally comes to our area in {place}, but it has not arrived for the last two scheduled visits. Dear Sir/Madam, I wanted to bring a problem to your notice regarding a public service issue in Chandigarh. The water tanker normally comes to our area in the market-side streets, but it has not arrived for the last two scheduled visits. Please let us know when the next supply will be provided. I am attaching no personal documents; I only want the service issue to be addressed. Location: Chandigarh, Chandigarh. Thank you for taking the time to read this. Regards, A concerned citizen",,"Chandigarh, Chandigarh",
EM000530,Email,2025-12-17 10:32:00,"The water tanker normally comes to our area in {place}, but it has not arrived for the last two scheduled visits. Dear Sir/Madam, I am a resident of the area and would like to raise a concern regarding a public service issue in Gangtok. The water tanker normally comes to our area in our neighbourhood, but it has not arrived for the last two scheduled visits. Please let us know when the next supply will be provided. Location: Gangtok, Sikkim. I would appreciate an update when possible. Regards, A concerned citizen",,"Gangtok, Sikkim",
EM000531,Email,2025-04-01 01:21:00,"Request for assistance - Our street in {place} has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Dear Sir/Madam, I wanted to bring a problem to your notice regarding a public service issue in Kohima. Our street in our neighbourhood has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Please check the local pipeline and supply schedule. I had also mentioned this to the local office, but I have not received a clear update. Location: Kohima, Nagaland. Please let me know if any additional details are required. Regards, A concerned citizen",,"Kohima, Nagaland",
EM000532,Email,2025-11-06 02:52:00,"The water supplied to our locality in {place} has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Gurugram. The water supplied to our locality in our residential street has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Please arrange an inspection and let residents know if there is any issue with the supply. Location: Gurugram, Haryana. I would appreciate an update when possible. Regards, A concerned citizen",,"Gurugram, Haryana",
EM000533,Email,2025-03-01 18:34:00,"The water tanker normally comes to our area in {place}, but it has not arrived for the last two scheduled visits. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Gurugram. The water tanker normally comes to our area in the nearby housing area, but it has not arrived for the last two scheduled visits. Please let us know when the next supply will be provided. Location: Gurugram, Haryana. I hope the department can look into this soon. Regards, A concerned citizen",,"Gurugram, Haryana",
EM000534,Email,2025-08-09 22:05:00,"Follow-up: There is a water pipeline leak near {place}. Water has been flowing onto the road since yesterday and the surrounding area has become muddy. Dear Sir/Madam, I am contacting your department because I have been facing a problem regarding a public service issue in Gangtok. There is a water pipeline leak near the eastern part of the locality. Water has been flowing onto the road since yesterday and the surrounding area has become muddy. Could the leak be repaired at the earliest? Location: Gangtok, Sikkim. I hope the department can look into this soon. Regards, A concerned citizen",,"Gangtok, Sikkim",
EM000535,Email,2025-10-20 06:00:00,"The water tanker normally comes to our area in {place}, but it has not arrived for the last two scheduled visits. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Jaipur. The water tanker normally comes to our area in the market-side streets, but it has not arrived for the last two scheduled visits. Please let us know when the next supply will be provided. Location: Jaipur, Rajasthan. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Jaipur, Rajasthan",
EM000536,Email,2025-10-24 23:29:00,"Several houses around {place} have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. Dear Sir/Madam, I am a resident of the area and would like to raise a concern regarding a public service issue in Bengaluru. Several houses around our neighbourhood have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. I request that the supply issue be checked and resolved. I understand that some delays are unavoidable, but the current situation is becoming difficult. Location: Bengaluru, Karnataka. I would appreciate an update when possible. Regards, A concerned citizen",,"Bengaluru, Karnataka",
EM000537,Email,2025-11-04 23:57:00,"The water supplied to our locality in {place} has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Raipur. The water supplied to our locality in our residential street has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Please arrange an inspection and let residents know if there is any issue with the supply. This is not the first time we have faced this problem. Location: Raipur, Chhattisgarh. Please let me know if any additional details are required. Regards, A concerned citizen",,"Raipur, Chhattisgarh",
EM000538,Email,2025-05-12 09:00:00,"The water supplied to our locality in {place} has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Hyderabad. The water supplied to our locality in our residential street has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Please arrange an inspection and let residents know if there is any issue with the supply. Location: Hyderabad, Telangana. Thank you for taking the time to read this. Regards, A concerned citizen",,"Hyderabad, Telangana",
EM000539,Email,2025-02-07 16:09:00,"Several houses around {place} have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. Dear Sir/Madam, I am contacting your department because I have been facing a problem regarding a public service issue in Coimbatore. Several houses around our residential street have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. I request that the supply issue be checked and resolved. Location: Coimbatore, Tamil Nadu. Thank you for taking the time to read this. Regards, A concerned citizen",,"Coimbatore, Tamil Nadu",
EM000540,Email,2025-02-17 20:20:00,"Our street in {place} has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Dear Sir/Madam, I am not sure which department handles this, so I am writing here for assistance regarding a public service issue in Guwahati. Our street in the eastern part of the locality has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Please check the local pipeline and supply schedule. This is not the first time we have faced this problem. Location: Guwahati, Assam. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Guwahati, Assam",
EM000541,Email,2025-01-23 21:08:00,"Several houses around {place} have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Visakhapatnam. Several houses around the nearby housing area have been without regular water supply since the weekend. We have been managing with stored water but that is becoming difficult. I request that the supply issue be checked and resolved. I am attaching no personal documents; I only want the service issue to be addressed. Location: Visakhapatnam, Andhra Pradesh. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Visakhapatnam, Andhra Pradesh",
EM000542,Email,2025-11-06 02:49:00,"Our street in {place} has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Dear Sir/Madam, I wanted to check whether someone could look into the following matter regarding a public service issue in Kochi. Our street in our residential street has received very little water for the last few days. The supply comes for a short time and the pressure is too low for many households. Please check the local pipeline and supply schedule. Location: Kochi, Kerala. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Kochi, Kerala",
EM000543,Email,2025-05-15 16:25:00,"The water supplied to our locality in {place} has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Dear Sir/Madam, I am not sure which department handles this, so I am writing here for assistance regarding a public service issue in Imphal. The water supplied to our locality in the nearby housing area has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Please arrange an inspection and let residents know if there is any issue with the supply. I am attaching no personal documents; I only want the service issue to be addressed. Location: Imphal, Manipur. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Imphal, Manipur",
EM000544,Email,2025-12-26 03:22:00,"Follow-up: The water supplied to our locality in {place} has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Gangtok. The water supplied to our locality in the nearby housing area has looked cloudy on two occasions this week. Residents are concerned about whether it is safe for drinking. Please arrange an inspection and let residents know if there is any issue with the supply. Location: Gangtok, Sikkim. Please acknowledge the complaint and advise me on the next step. Regards, A concerned citizen",,"Gangtok, Sikkim",
EM000545,Email,2025-06-22 17:05:00,"There is a water pipeline leak near {place}. Water has been flowing onto the road since yesterday and the surrounding area has become muddy. Dear Sir/Madam, I would like to request your help regarding an issue in my locality regarding a public service issue in Imphal. There is a water pipeline leak near our residential street. Water has been flowing onto the road since yesterday and the surrounding area has become muddy. Could the leak be repaired at the earliest? Location: Imphal, Manipur. Kindly let me know what action can be taken. Regards, A concerned citizen",,"Imphal, Manipur",
EM000546,Email,2025-03-24 14:34:00,"There is a water pipeline leak near {place}. Water has been flowing onto the road since yesterday and the surrounding area has become muddy. Dear Sir/Madam, I am writing after trying to get this issue resolved locally regarding a public service issue in Ahmedabad. There is a water pipeline leak near our residential street. Water has been flowing onto the road since yesterday and the surrounding area has become muddy. Could the leak be repaired at the earliest? I had also mentioned this to the local office, but I have not received a clear update. Location: Ahmedabad, Gujarat. Please let me know if any additional details are required. Regards, A concerned citizen",,"Ahmedabad, Gujarat",
